pos_x,pos_y,pos_z,b_x_gt,b_y_gt,b_z_gt,b_total_strength_gt,throttle,b_motor_x,b_motor_y,b_motor_z,b_x_noisy,b_y_noisy,b_z_noisy,b_total_strength_noisy
26.6,50.0,25.0,-6.34742861235944e-09,0.0,-5.880865483587725e-10,6.374613382579356e-09,0.7000725048713983,-0.0,-0.0,7.0007250487139835e-06,1.0227061525207683e-08,4.2413720905971977e-08,7.00371808412825e-06,7.0038539760944195e-06
26.700000000000003,50.0,25.0,-6.416835484583759e-09,0.0,-5.68488171829266e-10,6.4419683667123874e-09,0.6969982225194864,-0.0,-0.0,6.969982225194864e-06,7.868526851054925e-09,-1.642740009858774e-08,6.973111121706444e-06,6.973134911132503e-06
26.8,50.0,25.0,-6.487056664364659e-09,0.0,-5.482929885666065e-10,6.510186584729291e-09,0.6939323097626547,-0.0,-0.0,6.939323097626548e-06,-7.729856933696873e-08,4.057094181603891e-08,6.941954326989262e-06,6.942503219167156e-06
26.900000000000002,50.0,25.0,-6.558100767603909e-09,0.0,-5.27487066069612e-10,6.579280225291951e-09,0.6908752507440687,-0.0,-0.0,6.908752507440688e-06,2.838360862864913e-08,3.7836789674876954e-08,6.911813443299462e-06,6.911975284017359e-06
27.0,50.0,25.0,-6.629976440018861e-09,0.0,-5.060561727164165e-10,6.649261646615326e-09,0.6878275282087863,-0.0,-0.0,6.878275282087865e-06,-4.9564947640008493e-08,4.643583545640037e-08,6.881187191987371e-06,6.881522370959796e-06
27.1,50.0,25.0,-6.7026923542889655e-09,0.0,-4.839857720355585e-10,6.7201433782157215e-09,0.6847896234275258,-0.0,-0.0,6.8478962342752575e-06,3.204654135410268e-08,-3.0492309722285993e-09,6.851103886705719e-06,6.851179514875997e-06
27.200000000000003,50.0,25.0,-6.776257207051407e-09,0.0,-4.612610169010434e-10,6.791938122644281e-09,0.6817620161206686,-0.0,-0.0,6.817620161206688e-06,-5.484279014820848e-08,-5.085735617210248e-08,6.820511430845884e-06,6.8209215198979845e-06
27.3,50.0,25.0,-6.850679715740535e-09,0.0,-4.378667436521766e-10,6.864658757203841e-09,0.678745184382506,-0.0,-0.0,6.78745184382506e-06,3.3971461231491855e-09,1.753967390371529e-08,6.790777721165416e-06,6.790801222170988e-06
27.400000000000002,50.0,25.0,-6.925968615265401e-09,0.0,-4.137874661391597e-10,6.938318335646988e-09,0.6757396046057412,-0.0,-0.0,6.757396046057412e-06,-4.013176823211749e-08,1.3291919560140486e-08,6.760642268122036e-06,6.760774446131545e-06
27.5,50.0,25.0,-7.002132654519658e-09,0.0,-3.890073696955365e-10,7.012930089853168e-09,0.6727457514062631,-0.0,-0.0,6.727457514062631e-06,-3.659249592389696e-08,5.172370730992104e-08,6.730577425679874e-06,6.73087563662614e-06
27.6,50.0,25.0,-7.079180592717935e-09,0.0,-3.635103050387711e-10,7.088507431482571e-09,0.6697640975481977,-0.0,-0.0,6.697640975481977e-06,6.679943263847305e-08,1.6165993103496095e-08,6.700750125282689e-06,6.701102576815984e-06
27.700000000000003,50.0,25.0,-7.157121195552539e-09,0.0,-3.372797821003289e-10,7.165063953604395e-09,0.6667951138692533,-0.0,-0.0,6.667951138692533e-06,-4.872819077952141e-09,-4.95713502219036e-08,6.6712476719685775e-06,6.671433621334679e-06
27.8,50.0,25.0,-7.235963231164266e-09,0.0,-3.102989637868626e-10,7.242613432296964e-09,0.6638392692063708,-0.0,-0.0,6.63839269206371e-06,5.3581878694667745e-08,-1.2391951043531182e-08,6.6416956458424535e-06,6.641923338173795e-06
27.900000000000002,50.0,25.0,-7.315715465920936e-09,0.0,-2.825506596742299e-10,7.321169828217148e-09,0.6608970303216872,-0.0,-0.0,6.608970303216874e-06,-8.598273124020493e-08,-3.099719181236861e-08,6.611888576613548e-06,6.612520276379083e-06
28.0,50.0,25.0,-7.396386659997022e-09,0.0,-2.5401731963626343e-10,7.400747288136319e-09,0.6579688618288305,-0.0,-0.0,6.579688618288308e-06,-2.8207136731821487e-08,-4.7154717955447884e-08,6.583052961624855e-06,6.583282274484806e-06
28.1,50.0,25.0,-7.477985562747664e-09,0.0,-2.246810274104073e-10,7.481360146439997e-09,0.6550552261195497,-0.0,-0.0,6.550552261195498e-06,1.5415155782076942e-07,3.696785812420849e-08,6.5522984106904935e-06,6.5542157263893924e-06
28.200000000000003,50.0,25.0,-7.56052090787e-09,0.0,-1.9452349410258612e-10,7.563022926588103e-09,0.6521565832906994,-0.0,-0.0,6.521565832906996e-06,9.169567997424563e-09,-2.2996929779405378e-08,6.52519947831822e-06,6.52524644527706e-06
28.3,50.0,25.0,-7.644001408344974e-09,0.0,-1.6352605163371856e-10,7.64575034253296e-09,0.6492733910715842,-0.0,-0.0,6.492733910715842e-06,2.482458350574568e-08,3.193008098567412e-08,6.496338036813548e-06,6.496463936524892e-06
28.400000000000002,50.0,25.0,-7.728435751152084e-09,0.0,-1.3166964613073756e-10,7.729557300091506e-09,0.6464061047516789,-0.0,-0.0,6.464061047516791e-06,-1.1598097536836967e-07,-1.769642560255232e-08,6.466745291659131e-06,6.467809475960315e-06
28.5,50.0,25.0,-7.813832591749713e-09,0.0,-9.893483126504886e-11,7.814458898268485e-09,0.6435551771087319,-0.0,-0.0,6.435551771087319e-06,-9.576282367247165e-08,-3.1366025648104415e-09,6.4386343392065835e-06,6.439347211533446e-06
28.6,50.0,25.0,-7.900200548313484e-09,0.0,-6.530176154161442e-11,7.900470430527103e-09,0.6407210583372668,-0.0,-0.0,6.4072105833726684e-06,-3.311741255625859e-08,5.2482342625914126e-08,6.410763832405809e-06,6.411064192018697e-06
28.700000000000003,50.0,25.0,-7.987548195724659e-09,0.0,-3.0750185542225674e-11,7.987607386003342e-09,0.6379041959774919,-0.0,-0.0,6.3790419597749205e-06,4.658809698239962e-09,3.6898605922228616e-08,6.382834521500326e-06,6.382942874605968e-06
28.8,50.0,25.0,-8.075884059300737e-09,0.0,4.740560873382977e-12,8.075885450660202e-09,0.6351050348446281,-0.0,-0.0,6.3510503484462804e-06,6.269286053136476e-08,-1.0265968143163525e-07,6.353847384215104e-06,6.354985915550904e-06
28.900000000000002,50.0,25.0,-8.165216608260032e-09,0.0,4.119156140449416e-11,8.16532050837788e-09,0.6323240169586668,-0.0,-0.0,6.323240169586668e-06,8.716717122934027e-08,9.882108043562952e-08,6.325877704785001e-06,6.327249991708447e-06
29.0,50.0,25.0,-8.255554248911767e-09,0.0,7.86243261801129e-11,8.25592864197556e-09,0.6295615814745712,-0.0,-0.0,6.295615814745711e-06,-8.897753644332189e-08,-2.0077173978784453e-08,6.298976028425697e-06,6.2996364261430245e-06
29.1,50.0,25.0,-8.346905317563365e-09,0.0,1.170607986588628e-10,8.347726134160741e-09,0.626818164612927,-0.0,-0.0,6.268181646129272e-06,1.5796494584254652e-07,7.518918783322389e-08,6.26985218784442e-06,6.272292467312053e-06
29.200000000000003,50.0,25.0,-8.439278073136014e-09,0.0,1.565233625530376e-10,8.440729468401367e-09,0.6240941995910597,-0.0,-0.0,6.240941995910598e-06,-7.705876218458554e-08,-4.45389108623144e-08,6.244423927920503e-06,6.245058203011109e-06
29.3,50.0,25.0,-8.532680689479699e-09,0.0,1.9703484877155892e-10,8.534955329716153e-09,0.6213901165546234,-0.0,-0.0,6.2139011655462336e-06,-3.748967276748323e-08,-1.5813064686771764e-08,6.217943402485051e-06,6.21807652615231e-06
29.400000000000002,50.0,25.0,-8.62712124737871e-09,0.0,2.3861854237625685e-10,8.630420605378337e-09,0.618706342509676,-0.0,-0.0,6.18706342509676e-06,-1.0782781596148094e-07,2.0384800706823785e-08,6.190312422551103e-06,6.19128502548424e-06
29.5,50.0,25.0,-8.722607726238184e-09,0.0,2.8129818954535083e-10,8.727142385527554e-09,0.6160433012552509,-0.0,-0.0,6.16043301255251e-06,1.1452037416865534e-07,-1.8526363156920097e-07,6.160858414359247e-06,6.164707124516385e-06
29.6,50.0,25.0,-8.819147995442468e-09,0.0,3.2509800453787813e-10,8.825137963684841e-09,0.6134014133164327,-0.0,-0.0,6.134014133164327e-06,-2.5712790643854515e-08,6.98158913579342e-08,6.137907866087207e-06,6.138358769155156e-06
29.700000000000003,50.0,25.0,-8.916749805375565e-09,0.0,3.700426766522034e-10,8.924424837165088e-09,0.6107810958779529,-0.0,-0.0,6.10781095877953e-06,-6.2533413938822246e-09,-3.758111255782193e-08,6.112080032709822e-06,6.112198767264508e-06
29.8,50.0,25.0,-9.015420778094014e-09,0.0,4.161573771714252e-10,9.025020707381422e-09,0.6081827627183108,-0.0,-0.0,6.0818276271831085e-06,1.76759816005812e-08,-2.1736431919421252e-08,6.086211836093638e-06,6.086276318620805e-06
29.900000000000002,50.0,25.0,-9.115168397642176e-09,0.0,4.634677662880756e-10,9.12694348003551e-09,0.605606824144433,-0.0,-0.0,6.0560682414443296e-06,-9.877102127790222e-08,-5.7149980260131904e-08,6.059478391058648e-06,6.0605527971130414e-06
30.0,50.0,25.0,-9.216e-09,0.0,5.12e-10,9.230211265187813e-09,0.6030536869268819,-0.0,-0.0,6.0305368692688185e-06,4.665826799049977e-08,4.94881882901813e-08,6.034730251901891e-06,6.035113527347433e-06
30.1,50.0,25.0,-9.317922762652843e-09,0.0,5.617807369688752e-10,9.334842377201302e-09,0.6005237542356202,-0.0,-0.0,6.005237542356203e-06,-5.0246384604364675e-09,-2.54135851974798e-08,6.009800759286769e-06,6.009856592600865e-06
30.200000000000003,50.0,25.0,-9.420943693773165e-09,0.0,6.12837145332316e-10,9.440855334552238e-09,0.5980174255763486,-0.0,-0.0,5.980174255763486e-06,8.207894219767885e-08,-8.897996353525513e-09,5.984297956551388e-06,5.984867430434572e-06
30.3,50.0,25.0,-9.52506962100344e-09,0.0,6.651969094600388e-10,9.548268859501065e-09,0.5955350967274164,-0.0,-0.0,5.9553509672741645e-06,-1.2074754826374823e-08,6.235669454014365e-08,5.959764478001082e-06,5.960102917760867e-06
30.400000000000002,50.0,25.0,-9.630307179829695e-09,0.0,7.188882366439781e-10,9.657101877616517e-09,0.5930771596773249,-0.0,-0.0,5.9307715967732495e-06,-8.203587327800578e-08,4.042107538960898e-08,5.934869088525691e-06,5.935573674530365e-06
30.5,50.0,25.0,-9.736662801534896e-09,0.0,7.739398637117475e-10,9.767373517145514e-09,0.5906440025628276,-0.0,-0.0,5.906440025628275e-06,-3.715499189856115e-08,2.3959975338067995e-08,5.911145355845201e-06,5.911310683069489e-06
30.6,50.0,25.0,-9.84414270072133e-09,0.0,8.303810635522549e-10,9.879103108221476e-09,0.5882360096076389,-0.0,-0.0,5.88236009607639e-06,-1.8969914310377177e-08,3.6904104969667577e-09,5.887264488744481e-06,5.887296207700985e-06
30.700000000000003,50.0,25.0,-9.952752862390816e-09,0.0,8.882416515416364e-10,9.992310181902981e-09,0.5858535610617609,-0.0,-0.0,5.858535610617609e-06,-8.409192478418667e-08,-6.073683743384927e-08,5.862602322295686e-06,5.863519967103561e-06
30.8,50.0,25.0,-1.0062499028571918e-08,0.0,9.47551991857189e-10,1.0107014469035024e-08,0.5834970331414371,-0.0,-0.0,5.834970331414371e-06,5.522069866314001e-08,-1.0571782751000506e-07,5.8388180565523055e-06,5.84003611993415e-06
30.900000000000002,50.0,25.0,-1.0173386684482775e-08,0.0,1.0083430036661898e-09,1.0223235898924272e-08,0.5811667979697438,-0.0,-0.0,5.811667979697438e-06,4.5994146644023934e-08,-2.0766885680372296e-08,5.816596173308665e-06,5.816815088037041e-06
31.0,50.0,25.0,-1.0285421044218387e-08,0.0,1.0706461671759484e-09,1.0340994597819834e-08,0.5788632235178279,-0.0,-0.0,5.788632235178281e-06,7.897759522418219e-08,-1.0513502961475368e-07,5.792350133892519e-06,5.793842499464769e-06
31.1,50.0,25.0,-1.0398607035951089e-08,0.0,1.134493529530747e-09,1.046031088719062e-08,0.5765866735467988,-0.0,-0.0,5.7658667354679885e-06,-1.2272147577231317e-08,-4.372606826617811e-08,5.770967820025262e-06,5.771146519922995e-06
31.200000000000003,50.0,25.0,-1.0512949286632765e-08,0.0,1.1999177105404958e-09,1.0581205281790024e-08,0.5743375075502877,-0.0,-0.0,5.743375075502877e-06,-1.2304965734227244e-08,5.735395349082161e-08,5.748444488622478e-06,5.748743769462759e-06
31.3,50.0,25.0,-1.0628452106187575e-08,0.0,1.2669519082254026e-09,1.0703698487498566e-08,0.5721160806976787,-0.0,-0.0,5.721160806976788e-06,7.200456399695838e-08,5.940255904588299e-08,5.725856950259314e-06,5.726617774576061e-06
31.400000000000002,50.0,25.0,-1.0745119471183792e-08,0.0,1.3356299041600479e-09,1.0827811398934671e-08,0.5699227437780232,-0.0,-0.0,5.6992274377802324e-06,8.228723013851439e-08,-1.0477911958224035e-07,5.70318311216808e-06,5.704739035491762e-06
31.5,50.0,25.0,-1.086295500797327e-08,0.0,1.4059860685995413e-09,1.0953565096823387e-08,0.5677578431446471,-0.0,-0.0,5.677578431446471e-06,-1.8802378315845967e-08,3.7774913135313296e-08,5.6830197514508475e-06,5.683176397831864e-06
31.6,50.0,25.0,-1.0981961975287468e-08,0.0,1.478055365369607e-09,1.1080980845112841e-08,0.5656217206604565,-0.0,-0.0,5.656217206604565e-06,-3.602923469518397e-08,1.2608953021622803e-09,5.661773427739933e-06,5.6618882047133076e-06
31.700000000000003,50.0,25.0,-1.1102143246278593e-08,0.0,1.5518733565016776e-09,1.1210080087827614e-08,0.5635147136439544,-0.0,-0.0,5.635147136439544e-06,2.338464819024651e-08,6.06335839738687e-08,5.640543896088865e-06,5.640918251223098e-06
31.8,50.0,25.0,-1.1223501289994696e-08,0.0,1.6274762065931273e-09,1.1340884445647939e-08,0.5614371548159741,-0.0,-0.0,5.614371548159742e-06,6.579328773792429e-09,-3.0918200999102715e-08,5.6201222290972485e-06,5.620211125279295e-06
31.900000000000002,50.0,25.0,-1.1346038152277848e-08,0.0,1.7049006868720547e-09,1.1473415712203639e-08,0.559389372247138,-0.0,-0.0,5.59389372247138e-06,4.965928116629579e-09,-1.0781986718815994e-07,5.598766637502528e-06,5.599806929298001e-06
32.0,50.0,25.0,-1.1469755436074175e-08,0.0,1.7841841789448725e-09,1.1607695850070774e-08,0.5573716893060526,-0.0,-0.0,5.573716893060527e-06,-1.854580708439931e-08,-4.267867497033995e-08,5.579530921494436e-06,5.579724968147641e-06
32.1,50.0,25.0,-1.1594654281145313e-08,0.0,1.8653646782043725e-09,1.1743746986459384e-08,0.5553844246082441,-0.0,-0.0,5.5538442460824424e-06,-2.4393646213222938e-08,3.827790966270182e-09,5.559893612813366e-06,5.5599484429050345e-06
32.2,50.0,25.0,-1.1720735343170445e-08,0.0,1.948480796874629e-09,1.188159140857966e-08,0.5534278919658452,-0.0,-0.0,5.534278919658452e-06,-3.893883988792313e-08,4.4889494397015385e-08,5.540160043442478e-06,5.540478734452069e-06
32.300000000000004,50.0,25.0,-1.1847998772228811e-08,0.0,2.0335717666684265e-09,1.2021251558674179e-08,0.5515024003380411,-0.0,-0.0,5.515024003380412e-06,4.025838366874671e-09,-3.7277891475955e-08,5.521184338644749e-06,5.521311651216901e-06
32.4,50.0,25.0,-1.1976444190652477e-08,0.0,2.120677441031695e-09,1.2162750028702975e-08,0.5496082537822808,-0.0,-0.0,5.496082537822808e-06,2.335061784576865e-08,3.280742841898875e-08,5.50233232588733e-06,5.5024796776742316e-06
32.5,50.0,25.0,-1.2106070670239744e-08,0.0,2.2098382969485243e-09,1.2306109554668337e-08,0.5477457514062631,-0.0,-0.0,5.477457514062631e-06,7.469356121542974e-08,-7.767818295028797e-08,5.48288358168973e-06,5.483942505037439e-06
32.6,50.0,25.0,-1.223687670881966e-08,0.0,2.3010954362791925e-09,1.2451353010565479e-08,0.545915187320704,-0.0,-0.0,5.459151873207041e-06,-4.1916706430512896e-08,-5.29151597862866e-09,5.4655671255357304e-06,5.46573041908913e-06
32.7,50.0,25.0,-1.2368860206158714e-08,0.0,2.3944905866026712e-09,1.2598503401945224e-08,0.5441168505928932,-0.0,-0.0,5.441168505928933e-06,5.612975477279558e-08,2.240730542093584e-08,5.447533284802543e-06,5.4478685305116045e-06
32.800000000000004,50.0,25.0,-1.2502018439201103e-08,0.0,2.490066101533908e-09,1.274758385907434e-08,0.5423510252010468,-0.0,-0.0,5.4235102520104695e-06,2.4224239346012045e-08,5.00206699880977e-09,5.43025045771499e-06,5.430306793171084e-06
32.9,50.0,25.0,-1.2636348036634433e-08,0.0,2.587864960485016e-09,1.2898617629678811e-08,0.5406179899894645,-0.0,-0.0,5.406179899894646e-06,-1.797638003441883e-08,-4.502435794303323e-08,5.412850799347726e-06,5.413067902682049e-06
33.0,50.0,25.0,-1.2771844952773379e-08,0.0,2.6879307678385785e-09,1.3051628071255177e-08,0.5389180186244962,-0.0,-0.0,5.389180186244962e-06,-1.0753492775574417e-08,4.218918298518757e-08,5.396016052313576e-06,5.396191694296416e-06
33.1,50.0,25.0,-1.2908504440754166e-08,0.0,2.790307751499773e-09,1.320663864293446e-08,0.537251379551327,-0.0,-0.0,5.372513795513269e-06,6.915246956063043e-08,-1.0037996762196591e-08,5.379186425063421e-06,5.379640268736555e-06
33.2,50.0,25.0,-1.3046321025033648e-08,0.0,2.8950407607931823e-09,1.3363672896883138e-08,0.5356183359515869,-0.0,-0.0,5.356183359515868e-06,2.803948476291821e-08,-8.42885506434982e-08,5.3626684347564826e-06,5.3634040975493255e-06
33.300000000000004,50.0,25.0,-1.3185288473187316e-08,0.0,3.0021752636687727e-09,1.3522754469225231e-08,0.5340191457017912,-0.0,-0.0,5.340191457017914e-06,1.3138005539002518e-09,1.9250256010463066e-08,5.3475057596865976e-06,5.347540570048038e-06
33.4,50.0,25.0,-1.3325399767001324e-08,0.0,3.1117573431803347e-09,1.3683907070469153e-08,0.5324540613326186,-0.0,-0.0,5.324540613326187e-06,7.523728666113445e-08,1.0782732042908645e-08,5.33147605932692e-06,5.332017806402239e-06
33.5,50.0,25.0,-1.3466647072854431e-08,0.0,3.223833693198488e-09,1.3847154475422763e-08,0.5309233299890341,-0.0,-0.0,5.3092332998903414e-06,7.247829969561743e-08,2.0589874683526555e-08,5.316298096644706e-06,5.31683199840416e-06
33.6,50.0,25.0,-1.3609021711386773e-08,0.0,3.3384516133190532e-09,1.4012520512579781e-08,0.5294271933912617,-0.0,-0.0,5.294271933912616e-06,-2.5341783907159975e-08,-6.462268298778392e-08,5.3015090832480815e-06,5.3019634907202115e-06
33.7,50.0,25.0,-1.3752514126453194e-08,0.0,3.455659002926503e-09,1.4180029052960424e-08,0.5279658877966138,-0.0,-0.0,5.279658877966139e-06,-4.5850420199596913e-08,5.525609325702748e-08,5.287004538856207e-06,5.28749207949862e-06
33.800000000000004,50.0,25.0,-1.389711385335995e-08,0.0,3.575504354370638e-09,1.4349703998388693e-08,0.526539643962184,-0.0,-0.0,5.265396439621841e-06,7.1026738357549475e-09,-4.4977215212876286e-08,5.2731534027070454e-06,5.273349998468224e-06
33.9,50.0,25.0,-1.4042809486384783e-08,0.0,3.6980367452137357e-09,1.4521569269188832e-08,0.5251486871084072,-0.0,-0.0,5.251486871084073e-06,1.1546170307303643e-08,4.090054093265094e-08,5.259414351189865e-06,5.259586056506658e-06
34.0,50.0,25.0,-1.4189588645581506e-08,0.0,3.823305829503904e-09,1.4695648791282885e-08,0.523793236883495,-0.0,-0.0,5.237932368834951e-06,-7.1817372780764655e-09,-2.097955454525433e-08,5.246104655290635e-06,5.246151520240463e-06
34.1,50.0,25.0,-1.4337437942871345e-08,0.0,3.951361828029073e-09,1.4871966482671086e-08,0.5224735073287511,-0.0,-0.0,5.224735073287511e-06,-2.2372599576603904e-09,-2.4400789958190947e-08,5.233033137328137e-06,5.2330905037326715e-06
34.2,50.0,25.0,-1.4486342947425036e-08,0.0,4.082255517505038e-09,1.505054623927688e-08,0.5211897068447706,-0.0,-0.0,5.211897068447707e-06,2.284630141816827e-08,1.4286455442476002e-08,5.220332534220437e-06,5.220402074949589e-06
34.300000000000004,50.0,25.0,-1.4636288150340841e-08,0.0,4.2160382186494934e-09,1.5231411920137967e-08,0.5199420381585325,-0.0,-0.0,5.199420381585326e-06,1.842404895473473e-08,1.318500505965782e-07,5.206383039250578e-06,5.208084891091763e-06
34.4,50.0,25.0,-1.4787256928625099e-08,0.0,4.35276178309272e-09,1.541458733192438e-08,0.5187306982913855,-0.0,-0.0,5.187306982913855e-06,-3.27040072958288e-08,-5.807486331082827e-08,5.1956488406248825e-06,5.196076319390282e-06
34.5,50.0,25.0,-1.493923150848406e-08,0.0,4.492478579074592e-09,1.5600096212765066e-08,0.5175558785279372,-0.0,-0.0,5.175558785279372e-06,-8.804255283461626e-08,1.827199337210294e-08,5.183699090528593e-06,5.184478914799287e-06
34.6,50.0,25.0,-1.509219292793682e-08,0.0,4.6352414758760085e-09,1.578796221536356e-08,0.516417764385847,-0.0,-0.0,5.1641776438584695e-06,-2.8788754532949588e-08,4.595805532564442e-08,5.17297936930249e-06,5.173263620816753e-06
34.7,50.0,25.0,-1.5246120998761663e-08,0.0,4.781103826931928e-09,1.597820888938383e-08,0.5153165355865315,-0.0,-0.0,5.153165355865315e-06,-1.1033204346313347e-08,-7.01351175250897e-09,5.162382610110772e-06,5.162399164547367e-06
34.800000000000004,50.0,25.0,-1.540099426778973e-08,0.0,4.9301194515719874e-09,1.6170859663087197e-08,0.5142523660267838,-0.0,-0.0,5.142523660267839e-06,-2.1387345534396414e-08,-1.1602205976147577e-08,5.151854149143789e-06,5.151911606751672e-06
34.9,50.0,25.0,-1.5556789977561946e-08,0.0,5.082342615333296e-09,1.6365937824200746e-08,0.513225423751314,-0.0,-0.0,5.132254237513139e-06,-2.0011527945446055e-08,-4.444223242960857e-09,5.141762727207213e-06,5.141803589721052e-06
35.0,50.0,25.0,-1.571348402636772e-08,0.0,5.237828008789238e-09,1.6563466499998437e-08,0.5122358709262116,-0.0,-0.0,5.122358709262116e-06,-1.0783835960676968e-07,-3.395448575044363e-08,5.130804306638634e-06,5.132049770990808e-06
35.1,50.0,25.0,-1.587105092768567e-08,0.0,5.396630724836772e-09,1.676346863657532e-08,0.5112838638133392,-0.0,-0.0,5.112838638133393e-06,-2.0108614494834366e-08,1.0010465350373382e-07,5.121717270201664e-06,5.122734923252616e-06
35.2,50.0,25.0,-1.60294637690496e-08,0.0,5.558806234383928e-09,1.6965966977296034e-08,0.510369552745656,-0.0,-0.0,5.10369552745656e-06,-3.159054286447134e-08,3.099049956759279e-08,5.113556772038233e-06,5.113748256838617e-06
35.300000000000004,50.0,25.0,-1.6188694170365178e-08,0.0,5.7244103603781105e-09,1.7170984040398492e-08,0.5094930821034785,-0.0,-0.0,5.094930821034786e-06,2.4187585216455803e-08,1.7013653847226992e-08,5.10507849926927e-06,5.105164148917957e-06
35.4,50.0,25.0,-1.6348712241705468e-08,0.0,5.893499250114952e-09,1.7378542095733916e-08,0.5086545902916816,-0.0,-0.0,5.086545902916815e-06,-4.3935055146266235e-09,-3.160075630428706e-08,5.096842410763375e-06,5.096942266775829e-06
35.5,50.0,25.0,-1.6509486540616428e-08,0.0,6.066129345766724e-09,1.7588663140624623e-08,0.5078542097178422,-0.0,-0.0,5.078542097178423e-06,-1.056331990277157e-07,9.003240886378766e-08,5.087227544062016e-06,5.089120581440952e-06
35.6,50.0,25.0,-1.6670984028966322e-08,0.0,6.2423573530685046e-09,1.780136887482136e-08,0.5070920667713315,-0.0,-0.0,5.070920667713314e-06,-5.2270158042947034e-08,8.818683017966332e-08,5.0806585886786145e-06,5.0816927082570374e-06
35.7,50.0,25.0,-1.683317002937596e-08,0.0,6.422240208099601e-09,1.801668067454192e-08,0.5063682818033557,-0.0,-0.0,5.063682818033558e-06,7.647402569875981e-09,1.5820203932006598e-08,5.074610432332026e-06,5.074640854440001e-06
35.800000000000004,50.0,25.0,-1.6996008181270147e-08,0.0,6.605835042097425e-09,1.8234619565573724e-08,0.5056829691079516,-0.0,-0.0,5.056829691079516e-06,-4.690894928982644e-08,8.740988701228644e-09,5.06774292243541e-06,5.0679675593181474e-06
35.9,50.0,25.0,-1.7159460396593925e-08,0.0,6.7931991442402295e-09,1.8455206195423053e-08,0.5050362369039383,-0.0,-0.0,5.050362369039384e-06,9.092505279791322e-08,-2.5981951375061985e-08,5.060829339501616e-06,5.061712756625362e-06
36.0,50.0,25.0,-1.732348681524054e-08,0.0,6.984389922335071e-09,1.8678460804494266e-08,0.5044281873178278,-0.0,-0.0,5.044281873178278e-06,3.15306631009063e-08,2.514112825113801e-09,5.055727005104277e-06,5.055825951673924e-06
36.1,50.0,25.0,-1.748804576024199e-08,0.0,7.179464861346986e-09,1.8904403196282972e-08,0.5038589163676986,-0.0,-0.0,5.038589163676988e-06,4.774217130861076e-09,-2.2358223096642597e-08,5.050274620458822e-06,5.050326368200352e-06
36.2,50.0,25.0,-1.7653093692776507e-08,0.0,7.378481479705432e-09,1.913305270656781e-08,0.503328513948033,-0.0,-0.0,5.0332851394803305e-06,3.8098724179710706e-08,1.1572162225993542e-07,5.043786959189258e-06,5.045258159532594e-06
36.300000000000004,50.0,25.0,-1.7818585167051523e-08,0.0,7.581497283324072e-09,1.936442817158614e-08,0.5028370638155215,-0.0,-0.0,5.028370638155216e-06,-2.0702130738423293e-08,4.488156277483031e-09,5.040480015509103e-06,5.040524527121213e-06
36.4,50.0,25.0,-1.798447278512429e-08,0.0,7.788569717270163e-09,1.9598547895179736e-08,0.5023846435758372,-0.0,-0.0,5.023846435758372e-06,1.0070489583238402e-09,-6.897397059349348e-08,5.035732346885489e-06,5.036204790537799e-06
36.5,50.0,25.0,-1.8150707151727156e-08,0.0,7.999756115020489e-09,1.983542961489786e-08,0.5019713246713806,-0.0,-0.0,5.019713246713807e-06,-7.078781045500348e-10,-1.3275849994656988e-08,5.032282504788107e-06,5.032300066299798e-06
36.6,50.0,25.0,-1.8317236829167937e-08,0.0,8.215113645240764e-09,2.0075090467045154e-08,0.5015971723699979,-0.0,-0.0,5.015971723699979e-06,2.2107336261460322e-08,-3.2262870931761224e-08,5.028629447432645e-06,5.028781536987274e-06
36.7,50.0,25.0,-1.848400829238139e-08,0.0,8.43469925602721e-09,2.0317546950664343e-08,0.5012622457546749,-0.0,-0.0,5.012622457546749e-06,2.249060067210216e-08,7.316371906053064e-09,5.025610592062591e-06,5.025666242347194e-06
36.800000000000004,50.0,25.0,-1.865096588421137e-08,0.0,8.658569616549047e-09,2.0562814890443446e-08,0.5009665977142068,-0.0,-0.0,5.009665977142068e-06,-6.897518110951277e-08,-4.45441244181274e-08,5.022242784072721e-06,5.022913928866369e-06
36.9,50.0,25.0,-1.8818051771008557e-08,0.0,8.88678105603235e-09,2.0810909398539356e-08,0.5007102749348465,-0.0,-0.0,5.007102749348466e-06,6.376474977479024e-09,-7.926056719989937e-08,5.019963545930051e-06,5.020593281616486e-06
37.0,50.0,25.0,-1.8985205898633615e-08,0.0,9.11938950002743e-09,2.1061844835311153e-08,0.500493317892932,-0.0,-0.0,5.004933178929321e-06,-3.869787443986442e-09,-1.0580827823834556e-08,5.018661813986374e-06,5.018674459689262e-06
37.1,50.0,25.0,-1.915236594895993e-08,0.0,9.356450403902755e-09,2.131563476895708e-08,0.5003157608484956,-0.0,-0.0,5.003157608484956e-06,3.1649344051607314e-09,3.543788210517244e-08,5.0170262757758145e-06,5.01715243062465e-06
37.2,50.0,25.0,-1.9319467296975974e-08,0.0,9.598018683511541e-09,2.1572291934051904e-08,0.5001776318398526,-0.0,-0.0,5.001776318398527e-06,-9.571762610938952e-08,-6.305651714442629e-08,5.014672425015297e-06,5.015982208751463e-06
